tweet,Polarity,Subjectivity,sentiment
gop officials had urged voters to still cast their ballots for him so democrats wouldn t get a chance to flip the seat   midterms      via,0.0,0.0,neutral
we will continue  to call out all fake news and the biased cnn reporters they employee  no regrets  we re still  winning   biasedmedia  midterms      maga,0.016666666666666663,0.65,positive
i saw excerpts via latenight hosts  and  but i had to see the trump press conference following the  midterms     for myself   my god  i don t know if i should laugh or cry     ,0.15,0.1,positive
the latest rick s us  amp  world news update    brexit  midterms    ,0.5,0.9,positive
well  this may prove not too be the best night  but some important victories   st black woman in congress from ma  first gay man in congress from nh and first gay state governor in colorado   midterms    ,0.36666666666666664,0.5095238095238096,positive
cancel his presidency   trump is demeaning not only  america    but what we use to know as  thefreeworld   is that even a thing anymore    midterms      politicslive,0.0,1.0,neutral
has been in congress for over    years  and now she finally wants to  fix  things for the american people    has been in politics for less than   years and has made  maga real   don t be stupid   look at the facts  data     electionnight,-0.11333333333333331,0.29333333333333333,negative
most on target assessment of the post  midterms      trumppressconference i ve read yet ,0.5,0.5,positive
opinion   after    senate races and verdicts on all     house seats  there is no clear resolution   midterms     results,-0.05000000000000001,0.3833333333333333,negative
who run the house      them              thefutureisfemale    electionnight  midterms      election    ,0.0,0.0,neutral
the republicans showing in this midterm puts trump squarely on for a  nd term  right      midterms    ,0.2857142857142857,0.5357142857142857,positive
sure the gop holds the senate  but    dems took back the house   first openly gay governor   first muslim women in congress   first native american woman in congress   youngest woman in congress   now that was a pretty cool and historic  electionnight for progressives in america ,0.22666666666666666,0.41222222222222227,positive
in fairness  if they do a runoff in georgia  abrams should get to oversee the election    electionnight,0.0,0.0,neutral
you know what didn t happen yesterday   republicans taking to the streets with riots and protests over losing the house   midterms       blueflop  maga,0.0,0.0,neutral
marijuana proponents riding high after election  will momentum lead           uspolitics  trump  potus  midterms    ,0.16,0.5399999999999999,positive
the data will set you free    midterms    ,0.4,0.8,positive
did you notice  all talk of  impeachtrump has stopped after the  midterms     now dems hv no choice but put up w him for   more years  explains  jimacosta  fakenewscnn hyper ventilation ,0.5,0.5,positive
rt  it s nice to recognize ordinary citizens who do extra ordinary work  hope  will keep doing the same after  electionnight i see the  money man  in white carrying the money bag  hopefully the woman got  ble  ed ,0.016666666666666663,0.37083333333333335,positive
vineland residents vote yes on medical marijuana facilities  story by    midterms    ,0.0,0.0,neutral
a real privilege to interview pascal soriot  ceo of  astrazeneca this morning   firston   pharma  healthcare  midterms    ,0.2,0.30000000000000004,positive
the  midterms     results are in and the republicans suffered a  notable loss in the house but strengthened their control of the senate   tension in washington will inevitably escalate  but what does this mean for  usd  watch this month s video to find out,0.0625,0.7291666666666666,positive
the latest the casdaq daily    brexit  midterms    ,0.25,0.45,positive
sarah sanders accused of sharing doctored infowars video to justify acosta ban   resist  notmypresident  trump  mueller  resistance  imwithher  impeachtrump  trumprussia  muellertime  midterms      bluewave  bluewave      metoo  acosta  electionnight  beto,0.0,0.0,neutral
research study  midtermelections     method  polled my  biomechanics class of    students on who all casted their  vote  results  sadly less than a third voted in  midterms      significant difference  no t test needed   conclusion  serious rehab needed      ,-0.031249999999999993,0.40208333333333335,negative
south jersey saw overwhelming turnout for      midterms  story by    midterms    ,0.5,1.0,positive
oh gosh      fingers crossed   midterms      gillum,0.0,0.0,neutral
speaking of manipulated elections      midterms      hillaryclinton  hillary      donaldtrump  uselections  donald    ,0.0,0.0,neutral
    wa   election results  washington state s  th for u s  house  cathy mcmorris rodgers  r  is the projected winner over lisa brown  d   with     reporting  mcmorris rodgers          brown           waelex  waleg  wapol  midterms    ,0.0,0.0,neutral
hey nancy  could you please raise taxes  open borders  and damn it  could you please get the unemployment numbers back up  it s really hurting the heroin trade    midterms    ,0.06666666666666667,0.2333333333333333,positive
 gasp   but   the gop would never be petty  irresponsible  or spiteful    midterms      protectmueller,0.0,0.0,neutral
there are provisional and affidavit ballots to count  which traditionally skew blue  kemp disenfranchised nearly  m voters to  win  by        and that could vanish in the next few weeks   electionnight,0.11666666666666665,0.2916666666666667,positive
also i beleive that our country made a statement last night  proving that conservatives are strong and will not be scared away by nasty protests  we may not be loud or very outgoing about our political preference  but when it s time to vote  we show up   midterms      gop,-0.044444444444444446,0.49999999999999994,negative
why isnt more of  music on google play  i need to remain calm while working and listening to  midterms     commentary ,0.4,0.625,positive
i don t know anymore      trump  donaldtrump  electionnight  idontknowaboutyoubut,0.0,0.0,neutral
it s nice to recognize ordinary citizens who do extra ordinary work  hope  will keep doing the same after  electionnight i see the  money man  in white carrying the money bag  hopefully the woman got  ble  ed      lagos  nigeria,0.016666666666666663,0.37083333333333335,positive
   dead in mass shooting at thousand oaks  california bar packed with college students   boarderline  thousandoaks  resist  notmypresident  trump  mueller  resistance  imwithher  impeachtrump  guncontrolnow  muellertime  midterms      bluewave  metoo,-0.2,0.4,negative
on the heels of a historic  electionnight full of firsts  we know other industries also benefit from a more diverse team   by,0.18125,0.35625,positive
i was raised on the practice that if i didn t respect take care of properly handle my things then they d be taken away  the us needs a mother like mine   guncontrol  borderline  midterms    ,0.0,0.1,neutral
idris elba got political about the  midterms     after being crowned people s sexiest man alive for      ,0.05,0.25,positive
stacey abrams campaign  we don t accept kemp declaring himself the winner    resist  notmypresident  trump  mueller  resistance  imwithher  muellertime  midterms      bluewave  bluewave      metoo  trumpresign  electionnight  beto  georgia,0.0,0.0,neutral
menendez by the numbers  midterms    ,0.0,0.0,neutral
  democrats regain control of the u s  house of representatives   midterms    ,0.0,0.0,neutral
cannot believe it has taken so long  congratulations to these two marvelous  nativeamerican women an historic occasion    longoverdue  midterms      womenwhocan  nativeamericanheritagemonth   ,0.31666666666666665,0.4666666666666666,positive
and then there is the party that elected    three indicted men  a dead guy  and ted cruz     electionday   electionnight   midterms    ,-0.2,0.4,negative
what a fantastic reporter  courageous fighter for the freedom of the press   trump  midterms    ,0.4,0.9,positive
the  midterms     may have been a blessing  purging out the softies that tend to lean left out of the gop  about time  i d say  yet  you compare rino ryan  to reagan  is projection beyond the nth degree of obtuseness    but  always default to the race card  no matter what  max ,0.0,0.0,neutral
left  me voting in       right  me voting in        ivoted  beavoter  midterms    ,0.14285714285714285,0.26785714285714285,positive
donald trump launches an attack on cnn s jim acosta  midterms    ,0.0,0.0,neutral
stop wasting your time watching fox news people  they proved themselves to be so irresponsible on  electionnight,0.0,0.0,neutral
 president trump  as always  sees an upside   waiter  i ll have what he s having   midterms    ,0.0,0.0,neutral
what do the us  midterms     mean for infrastructure  us  infrastructure investment is at a    year low  time to  actonclimate   energytransition,-0.15625,0.49375,negative
 midterms       democrats  have to not fall in the traps that  trump will put in their way  before        us  f  debate,0.0,0.0,neutral
kellyanne conway says nancy pelosi didn t mention  investigations and subpoenas  on election night call with trump       midterms    ,0.0,0.0,neutral
activists call for nationwide protests to protect mueller investigation   resist  notmypresident  trump  mueller  resistance  imwithher  impeachtrump  trumprussia  muellertime  midterms      bluewave  bluewave      metoo  trumpresign  electionnight  beto,0.0,0.0,neutral
 thursdaythoughts the rhetoric about the  caravan has gone awful quiet from the  i wonder why   scaretactics  midterms    ,-0.5,0.6666666666666666,negative
no more political ads  electionnight,-0.125,0.3,negative
commentary   on how the midterm election results could affect how trump deals with world leaders   midterms    ,0.0,0.0,neutral
schiff could always get his sister  ex father in law  george soros  to chip in  then again  he just spent a lot of   trying to throw the  midterms    ,-0.1,0.1,negative
watch the heated exchange between donald trump and cnn s jim acosta  midterms    ,0.0,0.0,neutral
great way to decompress after the breathless  midterms     coverage     an office screw up at a talent agency for the ages ,0.8,0.75,positive
looking forward to having   on to give us an overview of some big national races on our tuesday night election night special    mosen   moleg   midterms       ,0.17857142857142858,0.3357142857142857,positive
as a uwc student we are all behind you and so proud of you   electionnight  bluewave,0.2,0.85,positive
 missouri  huge win for  tonight  now the people of missouri have another   a champion in the senate    a  nra  electionnight,0.6000000000000001,0.65,positive
hope everyone got out and voted   electionnight  longexposure  nightphotography,0.0,0.0,neutral
maybe oprah might want to stop by georgia this evening and walk those college kids to the polls in the morning     midterms      georgiamidterms,0.0,0.0,neutral
here are the post election stock market winners in the dow  s amp p     and nasdaq       stocks  stockmarket  investing  midterms      postelection  trading,0.0,0.0,neutral
would you as a muslim describe the holy quran as an antisemitic book also   min    iransanctions   midterms    ,0.0,0.0,neutral
breaking news  us government designates cair a terror group  according to faux journalist  i only do in depth research when it suits my narrative  said laura loomer   alternativefacts  midterms      trump  maga  resist,0.0,1.0,neutral
opinion   why the democratic victory in the house is a big deal for the rest of the world   resist  notmypresident  trump  resistance  imwithher  impeachtrump  trumprussia  muellertime  midterms      bluewave  bluewave      metoo  electionnight  beto,0.0,0.1,neutral
opinion  yes  it was a wave  here are all the other ways progressives won    resist  notmypresident  trump  mueller  resistance  imwithher  impeachtrump  trumprussia  muellertime  midterms      bluewave  bluewave      metoo  trumpresign  electionnight  beto,-0.125,0.375,negative
 denver riggleman sounds exactly like a pseudonym you d use when writing bigfoot erotica    midterms    ,0.25,0.25,positive
founding fathers duel to the death during      election    electionresults      electionnight  electionday  election      vote      maga  sessionsfired  sessionsresignation  sessionsout  sessionsresigns  democalypse      democrats  republicans,0.0,0.0,neutral
oh  california didn t support your caused  devinnunes of no more used to you   midterms     you re hate angered threats violence confrontation with ppls doing their jobs   the personal attacks on media  can t find in yourself   lives lost in  californiashooting have sympathy ,-0.45,0.6375,negative
from the sketchbook  midterms    ,0.0,0.0,neutral
we did it  thanks for voting to keep texas strong  i look forward to working with you to ensure texas is the best state in the nation for our families and businesses    electionnight,0.5444444444444444,0.41111111111111115,positive
to have originated with parmenides  dominates the reasonings of all desire   midterms      tomahawkamps,0.0,0.0,neutral
so we leave the comfort of our computers at home to come use the computers at rigged polling stations to vote  i m not the smartest mf in the world but what s the difference   electionnight,0.0,0.0,neutral
this is what  electionnight  success looks like from the lens of the content api that backs the  elections coverage   taking the brunt of traffic from a breaking news alert  which generated over    k requests per second ,0.15,0.0,positive
obama and trump by the numbers  it s a big difference    election      obama  electionnight  trump  democratic  electionday  usa  california  nyc  nevada  scottwalker,0.0,0.1,neutral
in arkansas  there are   house races  with republicans defending all seats    follow  for all you need to know about  midterms    ,0.0,0.0,neutral
 ilhan s case shows that if you invest in a refugee  you are investing in the future of your own country           kenya  somalia  refugees  dadaab  ilhanomar  us  politics  midterms    ,0.3,0.5625,positive
 they are not going to give him anything to run on  any victories      midterms      trump,0.0,0.0,neutral
 this is bigger than our candidate and our campaign    this is about democracy in georgia   abrams  campaign for governor said   midterms      via,0.0,0.5,neutral
i feel holes in my civic education  voter suppression  how do we stop it  how can we undo gerrymandering  we need to fix things  too much has been broken   electionnight   vote  democracydisrupted  votersupression,-0.1,0.30000000000000004,negative
some weeks ago   trump said it would be a  scary time to be man  because of possible false accusations  now  he s the one falsely accusing  of something everyone can see he didn t do     acosta  midterms    ,-0.32500000000000007,0.8,negative
breaking  michigan democrat rashida tlaib becomes the first muslim congresswoman    electionnight,0.25,0.3333333333333333,positive
some  midterms     demographics from the exit poll  the gender gap didn t really change from       even among graduates  although it was huge to begin with   main changes are increased polarisation by age and education ,0.2555555555555556,0.4777777777777778,positive
in maryland s  th congressional district  democratic candidate david trone easily defeated his opponent republican amie hoeber   electionnight  mdpolitics,0.43333333333333335,0.8333333333333334,positive
the takeaway from the night   these margins are not good for democrats   they can still take the house   but it s getting harder every time the results refresh    they re underperforming in  ky   and in north carolina   electionnight,-0.22499999999999998,0.30000000000000004,negative
privilege is when you can either vote republican or democrat and you don t feel like your life is in danger just bc of the color of your skin   can t relate        midterms    ,0.0,0.0,neutral
experience as a criminal over experience in politics is what gets you into the democrat party  ilhan omar is their prize  queen   dummycrats  hoaxedmovie  mediabias  breaking  midterms      electionresults      hillaryclinton  haiti  clintoncrimefamily,-0.4,0.55,negative
see  republicans don t want your vote to count  midterms    ,0.0,0.0,neutral
people talking about beto for president tonight should ask themselves why they aren t talking about stacey abrams for president  too  because i honestly haven t seen anyone as inspirational as she is   electionnight,0.55,0.95,positive
if ted cruz loses texas  trump will return to calling him  lyin  ted  in fairly short order   electionnight,-0.15,0.2,negative
you can pursue an underage romantic interest on the internet  amp  buy illegal guns but you cannot log in  amp  vote  something is wrong here   electionnight,-0.3333333333333333,0.6333333333333333,negative
tune in right now to   electionnight special   and i are rocking the twitters and live stream chat ,0.2597402597402597,0.5357142857142857,positive
election results  democrats risk overplaying their  relatively weak  hand    flipthehouse  democratswinhouse  electionresults      midterms    ,-0.375,0.625,negative
new fortnite skins         lol  sky  beauty  l l  cool  photo  prilaga  destructionbydemonetisation   novembre  swag  girls  party  fortnite  pretty  sun  vscocam  tflers  dog  amazing  bestoftheday  music  life   f f  style  electionnight   follow follow  followforfollow,0.42727272727272736,0.740909090909091,positive
what do the  midterms     results mean for  healthcare and  primarycare   join us this thursday for  pcpcc      attendees will hear a discussion regarding the impact of the midterm election outcomes on healthcare  moderated by  of,-0.3125,0.6875,negative
proud of you         electionnight,0.8,1.0,positive
 just in from    over     women have been elected to the house of representatives tonight     electionnight  midterms    ,0.0,0.0,neutral
the latest kvj show news   thanks to   midterms      election    ,0.35,0.55,positive
congratulations to all who won last night s election  and to those who put up a strong fight  you sent a message loud and clear that  ny is still in need of a change     electionnight   electionresults    ,0.15833333333333333,0.49583333333333335,positive
an interesting and quite chilling description  as to how politicians manipulate  politics to gain  totalitarianism   analysis  radioactivelisten  midterms        trump    democracy,0.0,0.7,neutral
what good is the internet if we can t vote from home  level up america   midterms    ,0.7,0.6000000000000001,positive
the latest social media community manager  amp  marketing   thanks to   midterms      choicecontent,0.24444444444444446,0.3888888888888889,positive
this world  this country      thousandoaksshooting  midterms       the wickedness of man s heart is on display  but god you are greater   godofjustice deut      ,0.5,0.5,positive
big data report of    k data points reveals  leading in positive favorability at     vs      for  but       pos   neutral  read more        midterms         every vote will count ,0.24242424242424243,0.38181818181818183,positive
so jim acosta looses his white house press pass because he acted like a complete dickhead  boohoo  now he plays the victim   electionnight  midterms    ,0.008333333333333331,0.15,positive
 singapore  happy  electionday   america      democracy    ain t it grand  here on the  cnbc morning show with nancy hungerford  we re talking the  usa  midterms       bluewave or  blue ,0.43333333333333335,0.7000000000000001,positive
  called  a  monkey  and yet       of floridians voted him  don t tell me america isn t racist   electionnight,-0.05,0.0,negative
 midterms     was plagued with extreme voter suppression of poc voters from corrupt politicians on the right   reminiscent of the jim crow era  did you experience voter suppression at the polls yesterday  we want to hear from you  record   share your story,-0.08482142857142858,0.7589285714285714,negative
i don t have the answers but i have never looked someone in the eye whom jesus did not love  we owe it to ourselves to try to move forward together and end suffering when we can   californiashooting  midterms    ,-0.25,0.6,negative
mom is sending me dank memes    electionnight,0.0,0.0,neutral
  first two  muslim women in congress    youngest woman in congress    first black woman to win a congressional seat in massachusetts    first openly gay governor      electionnight  democrats  republicans  congress  midterms      florida,0.3,0.40277777777777773,positive
i m still helping anyone who needs financial support  rt  follow and dm to get paid  sugardaddy  sugarmomma  sugarbabe  sugarbabyneeded  paypig  getyourmoney  getmore  credit card  electionnight,0.0,0.0,neutral
so  are they still worried about the caravan   yougotplayed  election  election      votethemout  midterms    ,0.0,0.0,neutral
about last night    midterms      cagov  trumpreferendum  obamafadeaway,0.0,0.06666666666666667,neutral
here s what i had to say about  midterms     yesterday morning on   breakfast show     starts at   hour    minutes,0.0,0.0,neutral
us mid term results  the   key issues and what they mean for the country s uncertain future   professor of american studies  discusses in this week s perspective     midterms    ,-0.0625,0.3625,negative
elitist dinosaur george soros thinks trump is a danger to the world  by doing so admitting trump is a blessing the usa  what happened to your      landslide  blue puddle lol   maga  ivoted  electionnight  redwave,0.4,0.39999999999999997,positive
in      some people experimented with voting republican like some people experiment with smoking bath salts  and the consequences are similar    midterms    ,0.0,0.4,neutral
surprise bitch  midterms    ,0.0,0.0,neutral
for those of you wondering why the texas senate race was so close   tedcruz  texasvotes  midterms      voterfraud    ,0.0,0.0,neutral
can t wait for  snl take on the  midterms      trump meltdown and firing of hermit  jeffsessions,0.0,0.0,neutral
  boldly takes  amypoehler where no one has gone before           psst   make sure to watch all the way to the end       click to support       startrek  midterms      fridaymotivation  election      staceyabramsforga,0.41666666666666663,0.7777777777777777,positive
democrats don t have to choose between legislating  amp  doing oversight  we can write laws and hold trump accountable  while making dinner  amp  getting the kids ready for bed  we re democrats  we can multitask   healthcare  infrastructure  oversight  midterms    ,0.2,0.5,positive
that s why it s white house  patrick casey  the executive director of a  whitenationalist group called identity evropa  which helped to plan the deadly      unite the right rally in  charlottesville  announced on twitter that he had visited the  whitehouse     trump  midterms    ,0.028571428571428564,0.3119047619047619,positive
fox news channel personality sean hannity was a no show on the network s  midterms     election night coverage ,0.0,0.0,neutral
 kris kobach  is going down faster than a closeted republican in an airport men s room    midterms      midtermelection      midtermelections    ,-0.15555555555555559,0.2888888888888889,negative
democrats gain hundreds of legislative seats and secure majority of state attorneys general   the washington post  midtermselections      midterms     remember that the usa is a federal state with a multitude of decentralised power centres   democrats,0.22500000000000003,0.55,positive
voters in  ga waiting for    hours to vote  while  team has hundreds of voting machines in storage on  midterms     election day    votersupression  like  climatechange is real  and it s man made   ,0.2,0.30000000000000004,positive
was i the only one who busted out laughing      from the breaking news that  trump asked  jeffsessions to resign  midterms    ,0.0,1.0,neutral
may the harrassment begin  trump  midterms    ,0.0,0.0,neutral
congratulations to geba past president  for winning the florida house district    election   mygeba   tampa  florida  lawyer   blacklawyers  blackattorneys   flhd    sayfie  electionnight  florida  electionresults    ,0.125,0.5,positive
   the house of reps flip on tuesday night has him on edge  dems taking over have him worried about being investigated on russia  income taxes  emulation clause  ect   electionnight   demstakethehouse,0.0,0.0,neutral
wave or ripple  i m still celebrating today         there s a lot for progressives to celebrate today   midterms      p ,0.0,0.0,neutral
 we ll have a divided government once again in america   says  who shares four things we learned on  electionnight   midterms    ,0.0,0.0,neutral
when  trump uses the phrase  enemyofthepeople against a  journalist we should worry     putin  erdogan  mbs  saudiarabia  midterms    ,0.0,0.0,neutral
you know it ain t an official election in florida without the standard recount a few days after     never fails and never disappoints  midterms      electionresults    ,0.016666666666666663,0.13333333333333333,positive
he is  if nothing else  hard to pin down     midterms    ,-0.22361111111111115,0.41527777777777775,negative
live by the internet  die by the internet   midterms       wednesdaywisdom,0.13636363636363635,0.5,positive
democrat jon tester defeated republican matt rosendale in the montana u s  senate race despite a blizzard of attacks from donald trump and his allies   midterms      via,0.0,0.0,neutral
here  twitterers  enjoy          jimaccosther  jimaccoster                        i wouldn t mind those trending   maga  midterms      acostaassault  acosta,0.4,0.5,positive
 midterms     discussion  happing now  dr   last night was a gain for the black congressional caucus,-0.08333333333333333,0.25,negative
 electionnight the democrats should thank the     republican congressmen who  retired  stabbing  in the back       wonder how many of them will be lobbyists,-0.033333333333333326,0.43333333333333335,negative
people are so ungrateful  amp  it s disgusting  i could have nothing and be grateful  to be alive  amp  be able to find joy  simply with the life  amp  people i ve have  with a simple sunset sunrise     but missouri is pissed we re trying to help families survive on min wage     midterms    ,0.06666666666666667,0.4898809523809524,positive
trump really is the master of distraction     hours after losing the house of reps to the democrats  amp  most of us aren t focused on the  midterms     results  but instead talking about  that  press conference  jeff sessions  firing  amp  the mueller probe,0.35,0.35,positive
 i take heart in that people are standing up for the common good    of  told me about parts of  midterms      my story in,0.19999999999999998,0.55,positive
a number of firsts in the mid terms  america has elected  the first openly gay governor  the first two muslim women to congress  the youngest woman ever to congress  the first native american women to congress  electionnight,0.19444444444444445,0.2638888888888889,positive
happy  electionday  electionnight did you  votetoday   voterfraud is real    domainname for sale  pm  election  elections  vote  votes  voter  voters  voterid  voterids  ivoted,0.5,0.65,positive
if these sort of electoral shenanigans were happening in a country in the global south  there would be international outrage and un monitoring   midtermselections      midterms      midtermelections    ,0.0,0.0,neutral
still baffled by this  on tuesday trump increased his grip on  his  party in  midterms     yet on wednesday he risks this by firing sessions without  seemingly  warning  his  party ,0.0,0.0,neutral
 an absolutely remarkable achievement  she is the epitome of sheer grit  tenacity  perseverance  amp  courage  she has braved incredible odds to get here  says a  official about democrat  winning in minnesota  midterms    ,0.5375,0.7875,positive
another amazing thing  for the first time  over     women were elected to the u s house of representatives   midterms    ,0.42500000000000004,0.6166666666666667,positive
following a night that saw the democrats take control of the house and the republicans maintain control of the senate  pwc s  weighs in on the  electionresults     and the likelihood of future legislation   midterms    ,0.0,0.1125,neutral
west virginia and oregon also voted on new abortion measures   midterms    ,0.13636363636363635,0.45454545454545453,positive
how to find the  fake  domains of ur domain name    fortifysolutions  cybersecurity  infosec  bigdata  hacking  analytics  business  businessintelligence  digital  electionnight  fintech  gdpr  infosec  iot  juvmun  leadership  nlp  opensource  privacy  ai,-0.25,0.5,negative
ea on the bbc   uselections      yes  this is a wave       midterms    ,0.0,0.0,neutral
watch on  periscope  tonight s special  coverage of  midterms     with  and our team ,0.35714285714285715,0.5714285714285714,positive
tonight   interviews house democratic leader  about  midterms       watch the interview and our full election night coverage on your local  station or online ,0.175,0.275,positive
this is what blatant gerrymandering looks like   midterms    ,-0.5,0.5,negative
another priceless headline today   man who writes bigfoot erotica now a u s  congressman    makeamericagreatagain  midterms      bigfoot,1.0,1.0,positive
for the love of immigrants  lgbtq individuals  women  the environment  and basic human rights  go vote today   midterms       ,0.16666666666666666,0.27499999999999997,positive
truly shocking behaviour from trump at his post  midterms     press conference,-1.0,1.0,negative
tantrum and meltdown after  midterms     put him in the crib with built in ipad  and play white noise to calm him zzzz     let s  buildthewall around trump,0.15000000000000002,0.375,positive
according to  trumpadministration it s  cnn that tells lies     jimacosta  whitehouse  midterms       freepress  sarahsanders  biased  trump,0.0,0.0,neutral
get listening to this banger          thursdaythoughts  jeremyvine  jimacosta  mourinho  thursdaymotivation  musicisking  newmusicfriday  newmusic  videoalert  artist  atat rk  electionnight  bbc  kent  rochester  retweeetplease  autofollow  retweeetplease,0.0,0.0,neutral
wall street lost the house   trump  electionnight  electionday  votedem  vote,0.0,0.0,neutral
last night saw the first muslim women and the first indigenous women elected to the u s  congress    midterms    ,0.16666666666666666,0.24444444444444444,positive
breaking  democrats flipped   the   house after two years of endless threats to our lives from a misogynist president  amp  his anti choice allies in congress  women turned out in record numbers to take control of the house  amp  governors  mansions across the country   electionnight,-0.125,0.75,negative
perfect tune after last night s  bluewave  the caravan of love has arrived america x   electionnight  demstakethehouse,0.5,0.5555555555555555,positive
personally  i think the race is being called too early  el paso precincts have not reported   that s beto s home territory  and cruz leads with less than         additional votes    txsen  midterms    ,-0.022222222222222216,0.2222222222222222,negative
election      civility awards  too often it paid off to play nasty           uspolitics  trump  potus  midterms    ,-1.0,1.0,negative
something very wrong with the american voting system when this happens  midterms    ,-0.325,0.5,negative
 fossilfuel    crushed  cleanenergy ballot initiatives  midterms        greatgame   king  scoal lives  fracking  oil gas  renewables  oott so trumpistani experts  whatitallmeans re prices  thatisthequestion,-0.1,0.1,negative
 trump has gotten away with saying and doing so much  is he going to get away with this attack on  jimacosta  all the  usa s media will become trump s mouthpiece like   midterms      cnn  supportacosta  pressconference  pressfreedom  resisttrump  fakepresident,0.2,0.2,positive
a look at how ilhan omar s victory in the us  midterms     was being discussed on somali social media,0.03333333333333333,0.06666666666666667,positive
women are making history  congrats to all the women who will become the change the wish to see   electionnight,0.0,0.0,neutral
i am so proud of my great state of florida   with governor desantis  we will continue to build on the prosperity and growth that makes florida strong    electionnight,0.6777777777777777,0.8277777777777778,positive
two red senators and a red governor  florida is                trump   country      electionnight  florida  floridaelection  midterms    ,0.0,0.0,neutral
when democrats find out rick scott and ron desantis both won florida  electionnight,0.0,0.0,neutral
fantastic news  women made history at the  midterms       a  womenswave is coming  and it s clearing a path forward  for the first time in history  over     women have been elected to the u s house of representatives    trump won with macho  these women proved him wrong       ,0.05000000000000001,0.7111111111111111,positive
from left wing ballot measures to socialists in the house  things are slowly   but surely   moving our way     midterms    ,0.06666666666666665,0.4296296296296296,positive
discover the  midterms     progressive volunteer activity in   maps and charts       via   canvassing  mobilization,0.0,0.0,neutral
first two muslim women in congress  youngest woman in congress  first black woman to win a congressional seat in massachusetts   electionnight  ,0.2833333333333333,0.375,positive
polls will be closing in a couple of hours  if you re in line by   pm  stay in line  you have the right to vote  if you have any problems  call     vote fla   electionnight,0.2857142857142857,0.5357142857142857,positive
alexandria ocasio cortez becomes the youngest woman ever elected to congress   midterms    ,0.0,0.0,neutral
great interaction maga nation with the hillary caption contest  i ll pick a winner today  today a new pic  caption this  retweet and have fun   followback   midterms      trump      redwave  electionresults    ,0.4121212121212121,0.4681818181818182,positive
epic    midterms    ,0.1,0.4,positive
what do the us midterms mean for the environment  trump has gutted us environmental regulation and promoted climate denial  fyi   climatedenial  climatedeniers  midterms     a glimmer of hope in the house of representatives,-0.3125,0.6875,negative
poetic justice sweetens the victory in wisconsin    wigov  midterms    ,0.375,0.75,positive
i remember  trying to rain on dems parade  like our wins were mediocre  not   morningjoe  midterms    ,-0.15,0.4777777777777778,negative
what have  democrats done for me   notadamnthing  republicans  now is your chance  u have   yrs to get some actual shit done  drastic  arrest a shot load of people that deserve jail way more than most inmates  authoritarian it up some people s asses   midterms       republicans,0.10833333333333334,0.31666666666666665,positive
yowza  they re going for it on the  morningjoe today  ooft     trumppressconference  midterms    ,0.0,0.0,neutral
seeing what s trending and knowing that so many of the people in my life are voting is giving me life    electionday  govote  votetoday  votingmatters  beavoter  vote      midterms    ,0.5,0.5,positive
better get some sleep  congress most women ever heading your way   midterms        via,0.5,0.5,positive
better get some sleep  congress most women ever heading your way   midterms        via,0.5,0.5,positive
better get some sleep  congress most women ever heading your way   midterms        via,0.5,0.5,positive
better get some sleep  congress most women ever heading your way   midterms        via,0.5,0.5,positive
brandon   has a quick update on the midterm results   election      midterms      checktherym,0.3333333333333333,0.5,positive
better get some sleep  congress most women ever heading your way   midterms        via,0.5,0.5,positive
huge  midterms     win in fl   amendment  will restore voting rights to     million returning citizens  our partner  has fought hard to dismantle felony disenfranchisement that disproportionately affects black  amp  brown people in the state  read ,0.1854166666666667,0.5687500000000001,positive
a normal person says  excuse me  when they mispeak  someone that s never wrong just makes it part of what they meant to say      for the midtown and the midterm year   midtown   pressconference  midterms      neverwrong  alwaysright  toobadmike  didntwanttheembrace  raccoon,0.11666666666666665,0.5333333333333333,positive
another avoidable mass shooting with more innocent life lost  was  guncontrol a topic during the  midterms       nope  thought not   california   guncontrolnow,0.5,0.6,positive
better get some sleep  congress most women ever heading your way   midterms        via,0.5,0.5,positive
better get some sleep  congress most women ever heading your way   midterms        via,0.5,0.5,positive
if this happened in any country other than the  usa  what would you call it   americanpolitics  politicslive  politicstoday  midterms      midtermsmatter  midtermselections    ,-0.125,0.375,negative
what s happening between eric omondi and chantel    electionnight  midweekparty  judiciaryfailingkenyans,0.0,0.0,neutral
press statement  rt  hon raila odinga s au appointment and local succession politics   electionnight  midweekparty  judiciaryfailingkenyans,0.0,0.0,neutral
  lucky bastards sadly we are not in the one nation under god because in shitty blue virginia they look at weed like a democrat dreams of taking your money  michigan  utah and missouri voters give a green light to pot use   midterms      via,0.006666666666666665,0.5866666666666667,positive
trump to the  cnn reporter     that s enough  put down the mic     you re a very rude person    midterms    ,-0.18185185185185185,0.522962962962963,negative
     there was a good  midterms     election turnout on television  too ,0.7,0.6000000000000001,positive
the  midterms     have  as expected  seen the democrats take the house with the republicans holding the senate   investment experts consider the implications for fiscal policy  trade  and the      presidential election ,-0.1,0.4,negative
two immigrants become first asian americans elected to new york state senate   electionnight,0.12878787878787878,0.2626262626262626,positive
      midterms      newsconference i may have let myself be  manipulated by a silent gif video  that  being silent  may have been speeded up to make  move seem to be  agressive and intentional  as had been pointed out here   watch the difference ,0.0,0.1,neutral
 it gives the democrats the possibility of finding a way to put a brake on donald trump and perhaps even more than that  to investigate donald trump    spoke to   about the implications of  midterms    ,0.5,0.5,positive
